root	leaf_id	outcome	shard	case_key_sha256	full_record_sha256
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-failed.retention.route-unknown-prior-quarantine.completion.excluded.route-identity-mismatch	excluded	061	099e0847694fc17518c8b716bd8ad998750635cbad5b92f6361c1cb225c6c73b	e56f4517210228df956f0771fda943a3e40e29768569c3369bedcd060649bb34
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-failed.retention.route-unknown-prior-quarantine.completion.excluded.state-shape-invalid	excluded	072	5ed1f1ffe7711325a01ffeaa9f46d234c01a9d7e9647a283efd1ea6319d31998	edef32aadc8bd734f48a140180aa963bb185076d117047e9fdefd4b6f3bbdd33
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-failed.retention.route-unknown-prior-quarantine.completion.excluded.succeeded	excluded	194	dbaf59b864a56d1f77f8a9f75984ebe630cd4669d25afc95ca3bd417f81aa6c4	de4b329f7155eb6b78dcd97eb2b614e6f657c4071b4d95ffba28a85982de0317
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-failed.retention.route-unknown-prior-quarantine.terminal.route-unknown	terminal	211	9e80e0e88469b2e8758db8d9fe780d2709a1537449090aef933175a8202ba086	5f5d247c410241f8d71f3b479407483bc74779ef4c99d142e02c59a45764e1ca
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-failed.retention.succeeded.completion.excluded.callback-lease-missing	excluded	057	89ec578d29dc41904ebb2a52dadaed9a643a69ac47e2e61742aad38607780fe3	2a8dcf4d466863f9cceb11689342cc147f99e36e3f010625ab753edf47566e3e
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-failed.retention.succeeded.completion.excluded.callback-lease-session-or-count-invalid	excluded	184	8d21419aacfe64a067974b426b1699ca11aec7acf88789f145addf95207a0e99	5868723aaf1ab42b48cacaa09f8f5da77b33ddd93d6dc2da11e2f86b4985ae22
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-failed.retention.succeeded.completion.excluded.owner-poisoned	excluded	151	2b7a97727177411f48d0257fa31e78c8a6c740de29791d8f608d1d3b83d91a45	386403d6b0a21912a9e3036cece5f695f315ebb3072aedd7112de4d7bcea4125
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-failed.retention.succeeded.completion.excluded.route-identity-mismatch	excluded	209	8cf6b7f91c2be8a9430c49f18857742066b4a82d08940028fc106f624e1ae2f9	1b0196a31f606f4c6df5a98005e9901688f615e79131bffc7d1d840bbce5d740
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-failed.retention.succeeded.completion.excluded.state-shape-invalid	excluded	218	9b7796c5b21514bc87a46d06ef55ef01f5751e10c68fc0664c980158a08e80d3	9077fb516023d8cf10625d1722bcacd257df85263d13a61d0b096b283ea3aff1
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-failed.retention.succeeded.completion.excluded.succeeded	excluded	118	7a052eee4b982eb3348f7213571b94af7f74b8c8f2c24a2254fda94a1b4d7fef	608234af904ea5051ac26adef59ee884d5921b5e40327f80f798beb648b31cc0
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-failed.retention.succeeded.terminal.route-unknown	terminal	235	476631c83a946bead6eccc469915faca50958d7d09b95febb8d67b89ee7d6af8	6f3ee46aad27fe32bf71bd54458fdf78b71e2d0b6ef8db5b31b2a01dbbbfaba0
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-ok.retention.excluded.identity-mismatch	excluded	060	1a5b77356d492de2f48eb595150b1faea28bd1c9e227f3370ba782b15766db38	7b060b6fe66a411031c0fe5c32fb5dfb9e9e34161b04c4141b91f3bc0422aca4
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-ok.retention.excluded.owner-poisoned	excluded	108	236b610ef2a7fc79e57e3d41e47645f84083242236ba8846d14623d81dc56d7e	a43d0eb06dc64773279317080431bc42961a7e533389ff9a8b1c983f1bcb1938
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-ok.retention.excluded.validated-route-disappeared	excluded	248	c5df7db513f924bf8bf230903bd4f263f9ef6041e503b7a21f660599d54b3ef6	cbae913b86b1d784ce9c238a07b74c5ad17e5981dcc53112319e01057afe7745
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-ok.retention.route-unknown-prior-quarantine.completion.excluded.callback-lease-missing	excluded	038	271676cd004a9c0a8ee9269fd2baa32a01bd7200bca66fa23985262f4751433a	207f6182524926282aa8a5cd519e18cbd0b626dedd8cc7ec01098c095ff5c24d
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-ok.retention.route-unknown-prior-quarantine.completion.excluded.callback-lease-session-or-count-invalid	excluded	156	b73df460f18e5a4c342fdf93cf1fdbe5d5dc8f8d5eee7862c3ef621a13a2d3fd	508abc9d164ff63adc61c1e34b49eb0271440134b1e8746ceefa43b89ea143fc
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-ok.retention.route-unknown-prior-quarantine.completion.excluded.owner-poisoned	excluded	073	cf3310a9e4475cd7dca0fa9eca14977e039a8675b5803ea52f3a1f542a995c2f	04f59e21c0d3ef55cea2e821f3ae5ae7a7e3bf030acb205a07a69e88f6b97b15
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-ok.retention.route-unknown-prior-quarantine.completion.excluded.route-identity-mismatch	excluded	079	25b4c433808790f76343203c1a8b5309f91101704f759f4d8cbe332dcef8d9eb	000703ea543f0f1282ca31d8053f8c0e892890a0eec6660175f52ab2bd048941
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-ok.retention.route-unknown-prior-quarantine.completion.excluded.state-shape-invalid	excluded	062	455fa08f5d78752d281ca5c4c42c79160dc299160cfc32b34bd6d2539be268dc	952ecc0f58c36fa998661de4f2d03643c5d128dd4f3701625587589a73f103f6
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-ok.retention.route-unknown-prior-quarantine.completion.excluded.succeeded	excluded	007	46769aaba8398c76a34dbb490cede60d61b19cf756ba66dcd76d11c6b5fec76d	7fe5ec250a462c67dbf8a5cff7bdfbd5d74ad3d63480d67b582415000ffb2c77
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-ok.retention.route-unknown-prior-quarantine.terminal.route-unknown	terminal	230	0bdffd6e8cc0324c5130e50acce15a2a0a4b4593ac7eca961bd373ea90fb1497	5dee1e5cd83b9b5614f1b8ddc3bea01e1736da00076d54ca775395e525d6eaa8
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-ok.retention.succeeded.completion.excluded.callback-lease-missing	excluded	124	de88a5007d37a9ba5b98d8d47d5d40ca617d7a40e29f25e064190a80f68de028	ca2aa84e4cc616d7cda067cefed0973f59eb22de2e46a4cfb78792a395b1a777
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-ok.retention.succeeded.completion.excluded.callback-lease-session-or-count-invalid	excluded	165	30d900d84dc362c33c23d06c40ceb885d212d64f23a4bf6dcca74fe33e11baf0	37a1271b315fc34c46052bd342871f0bc3c2e095c9d4e071a8aa074c390f5506
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-ok.retention.succeeded.completion.excluded.owner-poisoned	excluded	199	a7ba64acd1afb5ace4b7f1c4c8edf88b71562b724da594191a4b4dcf93201de6	980d9ee954a6190b64123766bfa563d4142d1a6c0f936ae0affa06a8239a0f6c
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-ok.retention.succeeded.completion.excluded.route-identity-mismatch	excluded	227	bc6f45b1a69b45d981d05844789ac67d5163ad28628dab3a0a13ff9c887c995d	77fc5eb0af78c78937329048637a08bde3df0429aa534ef10dae58b01a86cea8
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-ok.retention.succeeded.completion.excluded.state-shape-invalid	excluded	201	cc7bee1dbeb06ff34291bba3d9e0c8e009c9490ff6b031a3bb139978d43497f8	9aa4cadc3f53148faae3063065b7f79f0aab6bcf5d52cdd32fa053287ba48bfa
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-ok.retention.succeeded.completion.excluded.succeeded	excluded	019	ba585e069040e1e1775b587212bc77f2524ea4a2f1068cc8bc36eea1d1f04f50	44f1bd89da84dedd8c2429dff42f075cb2d3b6640171a0ac0584b23508c49fa7
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.shared-error-known-mutation.close-ok.retention.succeeded.terminal.route-unknown	terminal	131	214c4ea99dcb8c5bccf681607e64272afc0d30ae6ca62ab6da037d04be515d7a	1f29ed8c0c8322e4e640f150d6692675ec50cc3ee40b3eba45f94a7d91a778a2
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-failed.retention.excluded.identity-mismatch	excluded	230	e6a72474ff6b977b0dbe17abdaf396f7487873259275b94fca6feff8e6fd6463	d00e47e521e2adabf4a7e7f8580c2a16ef0cb0b930248538b6f3c76b95dd49b0
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-failed.retention.excluded.owner-poisoned	excluded	201	4a2b41cc497fcb0f36575ed866c281e88b69cecd74eb521ac8aded1a94311308	7ba841c7c731448be6fcf92603be239b4657c7cb24b9f91a04749a39c2856be3
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-failed.retention.excluded.validated-route-disappeared	excluded	123	63da4dde8d129a7d5495daf48325bfb140b693ad59f0a25944c5734c83bd4339	a206a1be32d92e90ab5c1db21072791a2c5422861cdc63c6b31ab892ed4b1c6e
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-failed.retention.route-unknown-prior-quarantine.completion.excluded.callback-lease-missing	excluded	203	fe048b9dadea33c58e85e6f97331cb4aab2cb8e6d5e247a09d4cefd094825ff2	4b862c2bc1ffae486698ab11c2990f46f252d2e1cc5b376348a0b8fc9cfe7934
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-failed.retention.route-unknown-prior-quarantine.completion.excluded.callback-lease-session-or-count-invalid	excluded	113	a11cb538786c7ee53961abcd566fe4710e2a71f3c4b19d2286717294367a0190	1c06a465eab839416c3f357d30638a40646ea772ecf981bbccb93e158327df23
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-failed.retention.route-unknown-prior-quarantine.completion.excluded.owner-poisoned	excluded	079	ee76b29a566c8dded5f37dc53444c622c674fb94c70882097ec33fe1cc361e1e	7ddd8e4367e4a57339135ccafaecd034b0242e249289ed8dd03bacf8b64c4217
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-failed.retention.route-unknown-prior-quarantine.completion.excluded.route-identity-mismatch	excluded	155	d4ffd50ff0ff8aef6596555e9556b7e048eebffdc589bd819345ac0574bcf271	1ce4ea577494fde0097486916100ba0c2d1c755204991b1f536da1a2e01b17e6
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-failed.retention.route-unknown-prior-quarantine.completion.excluded.state-shape-invalid	excluded	209	6cd6750e2fb52f48a0e8436f32c7249ed424c28b57dd3b31d6173333fc65b1a0	bcec7e5433e73063c45d10239d234badc99ac3c57eb323e969f61b712f5fae5c
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-failed.retention.route-unknown-prior-quarantine.completion.excluded.succeeded	excluded	065	b78bf868ed49c72da35b388440fd708906fc377e3ddaf34c6aa5ff4620cc6c73	0d4603d515e631296b5f8cae33e52c1bb07e91c619989533d88b6bce8844afe6
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-failed.retention.route-unknown-prior-quarantine.terminal.route-unknown	terminal	172	5769c9acf8b74ba895d3a2adcac21d0760ec03f5c8af5f3a06cfc3e165999f5f	7648374858c8baea2131557c387f9cdc122284ade754c5d0601c138d6edea83c
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-failed.retention.succeeded.completion.excluded.callback-lease-missing	excluded	192	65e767a5ef57e812f91f9c624c80d821c4a17e7f2673c63892dd031702edb364	6d33cf818464fe049c8427476a5b88b154110726c68b1e622e10e025ccd06dda
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-failed.retention.succeeded.completion.excluded.callback-lease-session-or-count-invalid	excluded	134	7f4e5a18008b3fcd1f251edc2d6d3c1fc25dfbad1171626bec25ede08c1efdd5	767ed1b7851a1be7dd72f90ae9e09153241d4df034935b6fea188a46b9ba4042
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-failed.retention.succeeded.completion.excluded.owner-poisoned	excluded	208	c07d727e6cb628e0777fedd524ff5cde568ae3634e94ad118d54fa0e09ae3ad4	19044b5b5d6de72992ace1e87d08e273ff2d6f16c3538360dfe297b85c57d50c
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-failed.retention.succeeded.completion.excluded.route-identity-mismatch	excluded	105	16fe5f56916155ef16707a21e4449837127adbbd5f9b8549f1826917dc690295	cdc87846631471dd3e1049a08446d3834162adcae74548bfcbc54e4aa79ebaab
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-failed.retention.succeeded.completion.excluded.state-shape-invalid	excluded	055	3f1acfa93761c6bdfa4d2fef2923b2e49510615be933d4a4a5b4568d3aefed83	b799be4d32a10b57d802a24b19123e9fa1bfce2dba33b7c004621a101d0e1165
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-failed.retention.succeeded.completion.excluded.succeeded	excluded	099	49ea118d7310f54a9afc1f8fd9ab16e4ad02d7428e15d9dd6472e9a28dac48e8	5c33195242a0496de4f3f5c75a731cede48d46c56595b0cb5791b9c7b8ad1dd2
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-failed.retention.succeeded.terminal.route-unknown	terminal	225	d5e3f706592fd943d0d22bd8206e3e4dbbae19c6883bfdc081b6120842a29279	d7350ba6fc67491aaeeaaa6cd9747d52156618e01fafb2ba477d5ad3eee00579
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-ok.retention.excluded.identity-mismatch	excluded	034	de1e28c350991928384509e2f487eb62c608ebeec860c2355fd9a80edb311b47	4e9f6b3d6404ebc5e6ea30fb9dabe4a6125fbd5a0465c53eb1e540a34b6a9fe9
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-ok.retention.excluded.owner-poisoned	excluded	229	c3a9caa0b2bf6ac387c0a29b904f814ca18f368d9cc15d88fee348f2d480bebe	634b7441b17a21c87a984de5f12194673c42f5dc06c17df1932303622f025bc4
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-ok.retention.excluded.validated-route-disappeared	excluded	239	0003c9632788005b2a2353ae3656deac3554fbf693980888fc4ef04acf6eccb5	c5b5ab4e97dd2b3f5b74ebcf09f6f4e6d49fb47263357f78b3f65c7c48eda909
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-ok.retention.route-unknown-prior-quarantine.completion.excluded.callback-lease-missing	excluded	069	bd4a2a28fef164ea801516548bf929d39535df343a633bb9833dcc5a7e68121a	9eb7452a8cd5f52deb8636a47a1420caf56860437e2189dd23d89ed008a370ee
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-ok.retention.route-unknown-prior-quarantine.completion.excluded.callback-lease-session-or-count-invalid	excluded	252	eaf502fe886aaf46bb32583c50ceb4bc00236ec9b480e489354ff7ebae2f8bf1	9ae3eb6940455e30326953e7196f6b1db6bce0403b1747080b5e3985fb40fbfd
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-ok.retention.route-unknown-prior-quarantine.completion.excluded.owner-poisoned	excluded	090	bbaae9193109d68b4f47ee119d6e9eba5f7c7d615fde211e7c36af6fe12af067	8f41f9770b412381f1f6a624c5b7eafba750ad1622a8fe4017129497cf2039eb
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-ok.retention.route-unknown-prior-quarantine.completion.excluded.route-identity-mismatch	excluded	244	6c647a7f0a9c05bc170545024cf20458e91302b7e06dc0df671773dad2f25e64	932b421c8c7d3e55d55498390c31ff9027abe616baa22e7514bc8616b0c3e6d2
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-ok.retention.route-unknown-prior-quarantine.completion.excluded.state-shape-invalid	excluded	027	73918a8cf308eba357a024f42fe3dec2c2942a3822c12633a32ff8168c102899	047227c2d0e16dc62e799af36c55f0c8d01cc5cbde7fff1538921f0f20612fce
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-ok.retention.route-unknown-prior-quarantine.completion.excluded.succeeded	excluded	168	2bb7f7389d70837d974dfc7580ecdb5ea3fb1e71943aec2c358885dba8d03e0d	66cd9e646b38bbcaf2126acfc4ee1045247b94c0db6d9a4ffed350d1170e8448
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-ok.retention.route-unknown-prior-quarantine.terminal.route-unknown	terminal	105	546406c0489e04fa10760c13386cbe171277456c47461f94c9bdf1130ddcc006	dbb78e8389c83028df723be157affafd297bae3984a4ff979a0b76be5e0aed5d
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-ok.retention.succeeded.completion.excluded.callback-lease-missing	excluded	022	a14a0daf740f200868704567a11a79decfdcdeffb92a905df42dc176bbd78718	85572a4c8aca15a9e0997e5e560b96fbe2e931e5c8112138c9a8bc98cf4cc157
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-ok.retention.succeeded.completion.excluded.callback-lease-session-or-count-invalid	excluded	173	2243a08deb617eb61228d6f0bc8658de3a827c5e7d0d98d89a13b1cb28a509b4	21432e268d86fcf41ed2ffd4fa0d632a76608464733c99433486d4165a4660d5
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-ok.retention.succeeded.completion.excluded.owner-poisoned	excluded	004	c8238808d03fc0b92706df1d1d2dbfbdb9fe9d83743971294903fb26f3de983f	c90c04126ee4b47cb19533a3313417185e7ef3e408a9e9b2bc6c25d2758edd81
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-ok.retention.succeeded.completion.excluded.route-identity-mismatch	excluded	174	2d3d8390334202bbd2aa451b0d344335fe96db1dfb9da39e1bd1c120883a8fbd	f2a7c915fd7285f6e940ee137a924dedc48c35d9ae63574b906954148071621d
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-ok.retention.succeeded.completion.excluded.state-shape-invalid	excluded	035	c4be575b2e82482edf55013616d728857ecf7b419d709d806cb43f09e9fe3388	779f8b88c0ccffc75c02b7901c85a101f10d6d69533c60d9f8665c8f98fa6dae
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-ok.retention.succeeded.completion.excluded.succeeded	excluded	245	9e703dfa48514fa0885e7d1dba318ef0a7901be75bde56688a5baee4855921c1	15421398549700ecd828bdfbf040c71b4d66ba78ec0ee481b1cad1c2307f2012
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-first.truncate-error.release-ok.retention.succeeded.terminal.route-unknown	terminal	223	c494ddc4d02f20d6db7381f1d59d3c44df67706592d569bb8b7144af55c3a4ca	d0370a16e7608e7749fc5beca85edd44e0928e3bae790bb168a1027c35970454
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-joiner.shared-busy.close-failed.retention.excluded.identity-mismatch	excluded	170	5e457474384f5b993dd9bbc80389dc2279a55cfe0b179216bfbc5e33d9abe7ac	bde69f0096576f95cafc1041cd9585f58b8a40fbae949a3fea539c2b8b27042c
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-joiner.shared-busy.close-failed.retention.excluded.owner-poisoned	excluded	096	c2164ebc561a10141df7989b243f6b61a380708382e936bb56c59e3cb7a282c0	a304a760603299d96e2d579a516152c82cbc36bae31acb43409f27b558c01a48
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-joiner.shared-busy.close-failed.retention.excluded.validated-route-disappeared	excluded	193	e98a89d9940cf6eb6796e00c761a371480739b93867f1b28c1717c4f4629ffa3	f6b3d6d4e3def942a8275bce8d2b36aae78e5de2ee558d265f9df68161d9d1d2
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-joiner.shared-busy.close-failed.retention.route-unknown-prior-quarantine.completion.excluded.callback-lease-missing	excluded	020	077f6e93904426c64c686ec8962ad0457e136600ccdf24ccd083a2e23d165fc1	112a67ce667e71fcca6c95d340c99118b538619359d44db11bd922fcd9b2d4e3
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-joiner.shared-busy.close-failed.retention.route-unknown-prior-quarantine.completion.excluded.callback-lease-session-or-count-invalid	excluded	249	119aedc482a103990745c7a7600b4abb1328ace22bc80a1830be53d8b0937da9	dd7d78f74212c94464767c7f938b8bcbae4ad2981fc8a582884ce4d2655bcb27
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-joiner.shared-busy.close-failed.retention.route-unknown-prior-quarantine.completion.excluded.owner-poisoned	excluded	208	f75fcab9bc13f63d01718a17f641e2e0d7239557809cf7d5d86e651fb8f9c423	fcb7cf7f53e75119693eebf4fe62242e99c1cab279b57ed02f5ab686929ddbf5
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-joiner.shared-busy.close-failed.retention.route-unknown-prior-quarantine.completion.excluded.route-identity-mismatch	excluded	207	8f8a7754a7ebe84d7f89511513a448f9d34edee234a9c72d10df8ece5252167f	aa118dedbc1586f9fa744eb77b491e0354ee46b057b4065248fdc61e6a920f9c
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-joiner.shared-busy.close-failed.retention.route-unknown-prior-quarantine.completion.excluded.state-shape-invalid	excluded	125	4abbefecd31f2f75b98d2087de474d43d53dca24da85cbb15369b96103631a3c	2ed6dd5fde30c5fae6e53830dcb59c550e23130c314f9fd8f354bcec7706904f
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-joiner.shared-busy.close-failed.retention.route-unknown-prior-quarantine.completion.excluded.succeeded	excluded	034	bad9292f5c9e632106fb8c9e044946ee319fd3ad79b1844e2124036b0df7e4ad	2fa425c3d9de8f3725e86cf9409248c566597a5f60fb7cdab3bb83ab0278607a
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-joiner.shared-busy.close-failed.retention.route-unknown-prior-quarantine.terminal.route-unknown	terminal	111	14f85385ce8f096fe26ddba430f5aa056f2bdd31aa0710b5143d89123e2b8074	f9532f5d900190dc3d9365380253d19d7dc19ae50c371507633f8d459152dfbb
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-joiner.shared-busy.close-failed.retention.succeeded.completion.excluded.callback-lease-missing	excluded	019	dac579858822dba2f3e6f61082ecdaa124c73abdf4e2d639ed365129edcd37d8	4c2e9e749787139da35dc47ce6aeac8d961d0e8204d02b089ae2a3ccfc5ca195
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-joiner.shared-busy.close-failed.retention.succeeded.completion.excluded.callback-lease-session-or-count-invalid	excluded	218	e88f8aae4520b13661a8b75cf974d6f22f75f5f6c57ada36c4a7508de78861a7	8eb14d658753236fa6363ec0af142bbe8ab98bc4ac94a6db169cd99b2aa3bc01
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-joiner.shared-busy.close-failed.retention.succeeded.completion.excluded.owner-poisoned	excluded	089	5474219bcb5530e5f3b0fdcac850880b33759e0269083f0536890453ca3e5149	84893e3db1de76beefffc24cb39d0536f86281fa1e1b2bbcf2be7527d738fefe
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-joiner.shared-busy.close-failed.retention.succeeded.completion.excluded.route-identity-mismatch	excluded	071	15dd1c9251addc3c0578eba6e5867f358293108fede89924348b585c6b46d4f3	33990b826304016c8ecac7ad05d8788feb87ce58f7006f517db8512fbaf7bb3a
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-joiner.shared-busy.close-failed.retention.succeeded.completion.excluded.state-shape-invalid	excluded	132	0a377794232d381074ababe07bdc5a649786124b161c89f017f3b0081e7b5e09	d2600eaab416bb6c0965d4b525aca91673fafecab0c6f1f1c1ef4f4088e1549a
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-joiner.shared-busy.close-failed.retention.succeeded.completion.excluded.succeeded	excluded	140	62d02627c61468c2319b908abad847566c3315b7f47304525beb222f015fee93	df682000bfc78726a4c81ce7939725b50ded0af037f898e4f7d6c380bd695897
lock	lock.request.lock-exclusive.first5.count2.mask60.native-acquire.initialization.projection.dms.created-joiner.shared-busy.close-failed.retention.succeeded.terminal.route-unknown	terminal	089	7e6aaf24da7d164d70a703a42deba58349d88d6ade9ae2bd819fdff64620293a	7fc5723536833e0be266e7f09e8bbe9e43fafb152f147ebb12f0f42d42717548
